ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,VACCINECODE,VACCINE_DESCRIPTION,SCHEDULEROUNDS,TARGETPOP,TARGETPOP_DESCRIPTION,GEOAREA,AGEADMINISTERED,SOURCECOMMENT
TUR,Türkiye,EURO,2023,DTAPIPV,DTaP-IPV (acellular) vaccine,5,B_CHILD_W,General/routine,NATIONAL,M48,48 months old infants
TUR,Türkiye,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,B_ADO_W,General/routine,NATIONAL,Y13,13 years old children
TUV,Tuvalu,WPRO,2023,DTWP,DTwP (Whole cell) vaccine,4,B_CHILD_W,General/routine,NATIONAL,Y5-Y6,School entry
TUV,Tuvalu,WPRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1,FEMALE,HPV for females only,NATIONAL,Y10,Ten year females
TUV,Tuvalu,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,PW,Pregnant women,NATIONAL,1st contact,Pregnant mothers (as soon as the woman is pregnant) and trauma cases
TUV,Tuvalu,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,PW,Pregnant women,NATIONAL,+M1,Pregnant mothers (as soon as the woman is pregnant) and trauma cases
TUV,Tuvalu,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,PW,Pregnant women,NATIONAL,+Y1,Pregnant mothers (as soon as the woman is pregnant) and trauma cases
TUV,Tuvalu,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3,PW,Pregnant women,NATIONAL,+M6,Pregnant mothers (as soon as the woman is pregnant) and trauma cases
TUV,Tuvalu,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4,PW,Pregnant women,NATIONAL,+Y1,Pregnant mothers (as soon as the woman is pregnant) and trauma cases
TZA,United Republic of Tanzania,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1,FEMALE,HPV for females only,NATIONAL,Y14,girls of 14 years
TZA,United Republic of Tanzania,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2,FEMALE,HPV for females only,NATIONAL,+M6,girls of 14 years
TZA,United Republic of Tanzania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,ADULTS,Adults,NATIONAL,+Y1,CBAW and pregnant women
TZA,United Republic of Tanzania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,ADULTS,Adults,NATIONAL,1st Contact,CBAW and pregnant women
TZA,United Republic of Tanzania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,ADULTS,Adults,NATIONAL,+M1,CBAW and pregnant women
TZA,United Republic of Tanzania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3,ADULTS,Adults,NATIONAL,+M6,CBAW and pregnant women
TZA,United Republic of Tanzania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4,ADULTS,Adults,NATIONAL,+Y1,CBAW and pregnant women
TZA,United Republic of Tanzania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,PW,Pregnant women,NATIONAL,+Y1,CBAW and pregnant women
TZA,United Republic of Tanzania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,PW,Pregnant women,NATIONAL,1st Contact,CBAW and pregnant women
TZA,United Republic of Tanzania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4,PW,Pregnant women,NATIONAL,+Y1,CBAW and pregnant women
TZA,United Republic of Tanzania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3,PW,Pregnant women,NATIONAL,+M6,CBAW and pregnant women
TZA,United Republic of Tanzania,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,PW,Pregnant women,NATIONAL,+M1,CBAW and pregnant women
UGA,Uganda,AFRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1,ADULTS,Adults,SUBNATIONAL,1st contact,Adults above 20 years
UGA,Uganda,AFRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2,ADULTS,Adults,SUBNATIONAL,+M1,Adults above 20 years
UGA,Uganda,AFRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3,ADULTS,Adults,SUBNATIONAL,+M5,Adults above 20 years
UGA,Uganda,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1,FEMALE,HPV for females only,NATIONAL,Y10,10 year old females
UGA,Uganda,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2,FEMALE,HPV for females only,NATIONAL,+M6,10 year old females
UGA,Uganda,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,ADULTS,Adults,NATIONAL,1st contact,1st contact women of reproductive age (15-49years)
UGA,Uganda,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,ADULTS,Adults,NATIONAL,+M1,1st contact women of reproductive age (15-49years)
UGA,Uganda,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3,ADULTS,Adults,NATIONAL,+M6,1st contact women of reproductive age (15-49years)
UGA,Uganda,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4,ADULTS,Adults,NATIONAL,+Y1,1st contact women of reproductive age (15-49years)
UGA,Uganda,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,ADULTS,Adults,NATIONAL,+Y1,1st contact women of reproductive age (15-49years)
UKR,Ukraine,EURO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1,ADULTS,Adults,NATIONAL,>Y18,and older persons 65+
UKR,Ukraine,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,ADULTS,Adults,NATIONAL,Y26,?????? 10 ???
UKR,Ukraine,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3,ADULTS,Adults,NATIONAL,Y36,?????? 10 ???
UKR,Ukraine,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4,ADULTS,Adults,NATIONAL,Y46,?????? 10 ???
UKR,Ukraine,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,ADULTS,Adults,NATIONAL,Y56,?????? 10 ???
UKR,Ukraine,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6,ADULTS,Adults,NATIONAL,Y66,?????? 10 ???
URY,Uruguay,AMRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1,ADULTS,Adults,NATIONAL,>Y18,and older persons >=Y65
URY,Uruguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,ADULTS,Adults,NATIONAL,Y45,5 dosis registradas o más reciben una dosis a los 45 y a los  65 años.
URY,Uruguay,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,ADULTS,Adults,NATIONAL,Y65,5 dosis registradas o más reciben una dosis a los 45 y a los  65 años.
USA,United States of America,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1,ADULTS,Adults,NATIONAL,Y19,2 or 3 doses depending on vaccine
USA,United States of America,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2,ADULTS,Adults,NATIONAL,+M1,2 or 3 doses depending on vaccine
USA,United States of America,AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3,ADULTS,Adults,NATIONAL,+M4,2 or 3 doses depending on vaccine
USA,United States of America,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,ADULTS,Adults,NATIONAL,Y21,Tdap can be substituded
USA,United States of America,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,ADULTS,Adults,NATIONAL,+Y10,Tdap can be substituded
USA,United States of America,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1,ADULTS,Adults,NATIONAL,Y21,"Can be substituded for Td vaccine for adults (Y21, +Y10)"
USA,United States of America,AMRO,2023,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",2,ADULTS,Adults,NATIONAL,+Y10,"Can be substituded for Td vaccine for adults (Y21, +Y10)"
UZB,Uzbekistan,EURO,2023,DTWP,DTwP (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M16,???? ?? 1 ????
UZB,Uzbekistan,EURO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1,FEMALE,HPV for females only,NATIONAL,Y9,???????
UZB,Uzbekistan,EURO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2,FEMALE,HPV for females only,NATIONAL,+M6,???????
UZB,Uzbekistan,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y7,???? ????????? ????????
UZB,Uzbekistan,EURO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6,B_ADO_F,General/routine,NATIONAL,Y16,???? ????????? ????????
VCT,Saint Vincent and the Grenadines,AMRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1,FEMALE,HPV for females only,NATIONAL,Y11-Y12,Up to 20 years
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,"MENORES 1 AÑO, 1 AÑO Y 5 AÑOS."
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y5,"MENORES 1 AÑO, 1 AÑO Y 5 AÑOS."
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,3,PW,Pregnant women,NATIONAL,+M6,"Embarazadas, Personal de Salud, Privados de Libertad, Trabajadores sexuales, Pacientes en Diálisis.  Debido a las dificultades financieras de los últimos años estas vacunas no se han podido adquirir desde el 2018. Se hacen esfuerzos para la reintroducción al esquema de estos biológicos próximamente"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,2,PW,Pregnant women,NATIONAL,+M1,"Embarazadas, Personal de Salud, Privados de Libertad, Trabajadores sexuales, Pacientes en Diálisis.  Debido a las dificultades financieras de los últimos años estas vacunas no se han podido adquirir desde el 2018. Se hacen esfuerzos para la reintroducción al esquema de estos biológicos próximamente"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,HEPB_ADULT,Adult Hepatitis B vaccine,1,PW,Pregnant women,NATIONAL,1st contact,"Embarazadas, Personal de Salud, Privados de Libertad, Trabajadores sexuales, Pacientes en Diálisis.  Debido a las dificultades financieras de los últimos años estas vacunas no se han podido adquirir desde el 2018. Se hacen esfuerzos para la reintroducción al esquema de estos biológicos próximamente"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4,ADULTS,Adults,NATIONAL,+Y1,"Embarazadas, Personal de Salud Mujeres en edad fértil, Hombres, viajeros internacional"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,ADULTS,Adults,NATIONAL,+Y1,"Embarazadas, Personal de Salud Mujeres en edad fértil, Hombres, viajeros internacional"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3,ADULTS,Adults,NATIONAL,+M6,"Embarazadas, Personal de Salud Mujeres en edad fértil, Hombres, viajeros internacional"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,ADULTS,Adults,NATIONAL,1st contact,"Embarazadas, Personal de Salud Mujeres en edad fértil, Hombres, viajeros internacional"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,ADULTS,Adults,NATIONAL,+M1,"Embarazadas, Personal de Salud Mujeres en edad fértil, Hombres, viajeros internacional"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6,B_ADO_W,General/routine,NATIONAL,Y10,10 AÑOS
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,PW,Pregnant women,NATIONAL,1st contact,"Embarazadas, Personal de Salud Mujeres en edad fértil, Hombres, viajeros internacional"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,PW,Pregnant women,NATIONAL,+M1,"Embarazadas, Personal de Salud Mujeres en edad fértil, Hombres, viajeros internacional"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3,PW,Pregnant women,NATIONAL,+M6,"Embarazadas, Personal de Salud Mujeres en edad fértil, Hombres, viajeros internacional"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,PW,Pregnant women,NATIONAL,+Y1,"Embarazadas, Personal de Salud Mujeres en edad fértil, Hombres, viajeros internacional"
VEN,Venezuela (Bolivarian Republic of),AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4,PW,Pregnant women,NATIONAL,+Y1,"Embarazadas, Personal de Salud Mujeres en edad fértil, Hombres, viajeros internacional"
VGB,British Virgin Islands,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1,FEMALE,HPV for females only,NATIONAL,Y11-Y14,from April 2019; Target age group 11-12 females only 2 doses x 6m interval
VGB,British Virgin Islands,AMRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2,FEMALE,HPV for females only,NATIONAL,+M6,from April 2019; Target age group 11-12 females only 2 doses x 6m interval
VGB,British Virgin Islands,AMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6,B_ADO_W,General/routine,NATIONAL,Y14,Given also to children >7 years old who missed the DT(P)
VNM,Viet Nam,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,B_CHILD_W,General/routine,SUBNATIONAL,Y7,Children aged 7 years old or enrolled 2nd grade
VNM,Viet Nam,WPRO,2023,TT,TT (Tetanus toxoid) vaccine,1,PW,Pregnant women,NATIONAL,1st contact,pregnant women
VNM,Viet Nam,WPRO,2023,TT,TT (Tetanus toxoid) vaccine,2,PW,Pregnant women,NATIONAL,+M1,pregnant women
VNM,Viet Nam,WPRO,2023,TT,TT (Tetanus toxoid) vaccine,3,PW,Pregnant women,NATIONAL,+M6,pregnant women
VNM,Viet Nam,WPRO,2023,TT,TT (Tetanus toxoid) vaccine,4,PW,Pregnant women,NATIONAL,+Y1,pregnant women
VNM,Viet Nam,WPRO,2023,TT,TT (Tetanus toxoid) vaccine,5,PW,Pregnant women,NATIONAL,+Y1,pregnant women
WSM,Samoa,WPRO,2023,DTWP,DTwP (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M15,Infants 15 months
WSM,Samoa,WPRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1,FEMALE,HPV for females only,NATIONAL,Y13,"Females in school year 8, regardless of age"
WSM,Samoa,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6,B_ADO_W,General/routine,NATIONAL,Y10,School children year one and year six
WSM,Samoa,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y5,School children year one and year six
WSM,Samoa,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,PW,Pregnant women,NATIONAL,+Y1,First antenatal visit; pregnant mothers
WSM,Samoa,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,PW,Pregnant women,NATIONAL,1st contact,First antenatal visit; pregnant mothers
WSM,Samoa,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,PW,Pregnant women,NATIONAL,+W4,First antenatal visit; pregnant mothers
WSM,Samoa,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3,PW,Pregnant women,NATIONAL,+M6,First antenatal visit; pregnant mothers
WSM,Samoa,WPRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4,PW,Pregnant women,NATIONAL,+Y1,First antenatal visit; pregnant mothers
YEM,Yemen,EMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,W6 - 7 years
YEM,Yemen,EMRO,2023,DTWPHIBHEPB,DTwP-Hib-HepB (Whole cell) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y5-Y7,W6 - 7 years
YEM,Yemen,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,ADULTS,Adults,NATIONAL,1st contact,Pregnant and unpregnant women 15-49 years
YEM,Yemen,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,ADULTS,Adults,NATIONAL,+M1,Pregnant and unpregnant women 15-49 years
YEM,Yemen,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3,ADULTS,Adults,NATIONAL,+M6,Pregnant and unpregnant women 15-49 years
YEM,Yemen,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4,ADULTS,Adults,NATIONAL,+Y1,Pregnant and unpregnant women 15-49 years
YEM,Yemen,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,ADULTS,Adults,NATIONAL,+Y1,Pregnant and unpregnant women 15-49 years
YEM,Yemen,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,PW,Pregnant women,NATIONAL,+M1,Pregnant and unpregnant women 15-49 years
YEM,Yemen,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,PW,Pregnant women,NATIONAL,1st contact,Pregnant and unpregnant women 15-49 years
YEM,Yemen,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3,PW,Pregnant women,NATIONAL,+M6,Pregnant and unpregnant women 15-49 years
YEM,Yemen,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,PW,Pregnant women,NATIONAL,+Y1,Pregnant and unpregnant women 15-49 years
YEM,Yemen,EMRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4,PW,Pregnant women,NATIONAL,+Y1,Pregnant and unpregnant women 15-49 years
ZAF,South Africa,AFRO,2023,DTAPHIBHEPBIPV,DTaP-Hib-HepB-IPV (acellular) vaccine,4,B_2YL_W,General/routine,NATIONAL,M18,Under 2 year population
ZAF,South Africa,AFRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1,FEMALE,HPV for females only,NATIONAL,Y9,Females 9 years and older in Grade 4
ZAF,South Africa,AFRO,2023,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,2,FEMALE,HPV for females only,NATIONAL,+M6,Females 9 years and older in Grade 4
ZAF,South Africa,AFRO,2023,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1,ADULTS,Adults,NATIONAL,>Y18,and older persons 65 years and above
ZAF,South Africa,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5,B_CHILD_W,General/routine,NATIONAL,Y6,6 and 12 year population
ZAF,South Africa,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6,B_ADO_W,General/routine,NATIONAL,Y12,6 and 12 year population
ZMB,Zambia,AFRO,2023,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1,FEMALE,HPV for females only,NATIONAL,Y9-Y14,Girls aged 9-14 years old (in school and out of school) reached through an HPV Multi Age Cohort Vaccination Campaign
ZMB,Zambia,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1,ADULTS,Adults,NATIONAL,1st contact,"WCBA, pregnant women upon 1st contact"
ZMB,Zambia,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2,ADULTS,Adults,NATIONAL,+M1,"WCBA, pregnant women upon 1st contact"
ZMB,Zambia,AFRO,2023,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3,ADULTS,Adults,NATIONAL,+M6,"WCBA, pregnant women upon 1st contact"
